TIME,GEO,UNIT,ICHA11_HC,Value,Flag and Footnotes
2010,Romania,Million euro,Home-based curative and rehabilitative care,:,
2010,Romania,Million euro,Home-based curative care,:,
2010,Romania,Million euro,Rehabilitative care,:,
2010,Romania,Million euro,Inpatient rehabilitative care,:,
2010,Romania,Million euro,Day rehabilitative care,:,
2010,Romania,Million euro,Outpatient rehabilitative care,:,
2010,Romania,Million euro,Home-based rehabilitative care,:,
2010,Romania,Million euro,Long-term care (health),:,
2010,Romania,Million euro,Inpatient long-term care (health),:,
2010,Romania,Million euro,Day long-term care (health),:,
2010,Romania,Million euro,Outpatient long-term care (health),:,
2010,Romania,Million euro,Home-based long-term care (health),:,
2010,Romania,Million euro,Ancillary services (non-specified by function),:,
2010,Romania,Million euro,Laboratory services,:,
2010,Romania,Million euro,Imaging services,:,
2010,Romania,Million euro,Patient transportation,:,
2010,Romania,Million euro,Medical goods (non-specified by function),:,
2010,Romania,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2010,Romania,Million euro,Prescribed medicines,:,
2010,Romania,Million euro,Over-the-counter medicines,:,
2010,Romania,Million euro,Other medical non-durable goods,:,
2010,Romania,Million euro,Therapeutic appliances and other medical durable goods,:,
2010,Romania,Million euro,Preventive care,:,
2010,Romania,Million euro,"Information, education and counseling programmes",:,
2010,Romania,Million euro,Immunisation programmes,:,
2010,Romania,Million euro,Early disease detection programmes,:,
2010,Romania,Million euro,Healthy condition monitoring programmes,:,
2010,Romania,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2010,Romania,Million euro,Preparing for disaster and emergency response programmes,:,
2010,Romania,Million euro,Governance and health system and financing administration,:,
2010,Romania,Million euro,Governance and health system administration,:,
2010,Romania,Million euro,Administration of health financing,:,
2010,Romania,Million euro,Other health care services unknown,:,
2010,Romania,Million euro,Long-term care (social),:,
2010,Romania,Million euro,Long-term care (HC.3 and HCR.1),:,
2010,Slovenia,Million euro,Current health care expenditure (CHE),:,
2010,Slovenia,Million euro,Curative care and rehabilitative care,:,
2010,Slovenia,Million euro,Curative care,:,
2010,Slovenia,Million euro,Inpatient curative and rehabilitative care,:,
2010,Slovenia,Million euro,Inpatient curative care,:,
2010,Slovenia,Million euro,Day curative and rehabilitative care,:,
2010,Slovenia,Million euro,Day curative care,:,
2010,Slovenia,Million euro,Outpatient curative and rehabilitative care,:,
2010,Slovenia,Million euro,Outpatient curative care,:,
2010,Slovenia,Million euro,General outpatient curative care,:,
2010,Slovenia,Million euro,Dental outpatient curative care,:,
2010,Slovenia,Million euro,Specialised outpatient curative care,:,
2010,Slovenia,Million euro,All other outpatient curative care n.e.c.,:,
2010,Slovenia,Million euro,Home-based curative and rehabilitative care,:,
2010,Slovenia,Million euro,Home-based curative care,:,
2010,Slovenia,Million euro,Rehabilitative care,:,
2010,Slovenia,Million euro,Inpatient rehabilitative care,:,
2010,Slovenia,Million euro,Day rehabilitative care,:,
2010,Slovenia,Million euro,Outpatient rehabilitative care,:,
2010,Slovenia,Million euro,Home-based rehabilitative care,:,
2010,Slovenia,Million euro,Long-term care (health),:,
2010,Slovenia,Million euro,Inpatient long-term care (health),:,
2010,Slovenia,Million euro,Day long-term care (health),:,
2010,Slovenia,Million euro,Outpatient long-term care (health),:,
2010,Slovenia,Million euro,Home-based long-term care (health),:,
2010,Slovenia,Million euro,Ancillary services (non-specified by function),:,
2010,Slovenia,Million euro,Laboratory services,:,
2010,Slovenia,Million euro,Imaging services,:,
2010,Slovenia,Million euro,Patient transportation,:,
2010,Slovenia,Million euro,Medical goods (non-specified by function),:,
2010,Slovenia,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2010,Slovenia,Million euro,Prescribed medicines,:,
2010,Slovenia,Million euro,Over-the-counter medicines,:,
2010,Slovenia,Million euro,Other medical non-durable goods,:,
2010,Slovenia,Million euro,Therapeutic appliances and other medical durable goods,:,
2010,Slovenia,Million euro,Preventive care,:,
2010,Slovenia,Million euro,"Information, education and counseling programmes",:,
2010,Slovenia,Million euro,Immunisation programmes,:,
2010,Slovenia,Million euro,Early disease detection programmes,:,
2010,Slovenia,Million euro,Healthy condition monitoring programmes,:,
2010,Slovenia,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2010,Slovenia,Million euro,Preparing for disaster and emergency response programmes,:,
2010,Slovenia,Million euro,Governance and health system and financing administration,:,
2010,Slovenia,Million euro,Governance and health system administration,:,
2010,Slovenia,Million euro,Administration of health financing,:,
2010,Slovenia,Million euro,Other health care services unknown,:,
2010,Slovenia,Million euro,Long-term care (social),:,
2010,Slovenia,Million euro,Long-term care (HC.3 and HCR.1),:,
2010,Slovakia,Million euro,Current health care expenditure (CHE),:,
2010,Slovakia,Million euro,Curative care and rehabilitative care,:,
2010,Slovakia,Million euro,Curative care,:,
2010,Slovakia,Million euro,Inpatient curative and rehabilitative care,:,
2010,Slovakia,Million euro,Inpatient curative care,:,
2010,Slovakia,Million euro,Day curative and rehabilitative care,:,
2010,Slovakia,Million euro,Day curative care,:,
2010,Slovakia,Million euro,Outpatient curative and rehabilitative care,:,
2010,Slovakia,Million euro,Outpatient curative care,:,
2010,Slovakia,Million euro,General outpatient curative care,:,
2010,Slovakia,Million euro,Dental outpatient curative care,:,
2010,Slovakia,Million euro,Specialised outpatient curative care,:,
2010,Slovakia,Million euro,All other outpatient curative care n.e.c.,:,
2010,Slovakia,Million euro,Home-based curative and rehabilitative care,:,
2010,Slovakia,Million euro,Home-based curative care,:,
2010,Slovakia,Million euro,Rehabilitative care,:,
2010,Slovakia,Million euro,Inpatient rehabilitative care,:,
2010,Slovakia,Million euro,Day rehabilitative care,:,
2010,Slovakia,Million euro,Outpatient rehabilitative care,:,
2010,Slovakia,Million euro,Home-based rehabilitative care,:,
2010,Slovakia,Million euro,Long-term care (health),:,
2010,Slovakia,Million euro,Inpatient long-term care (health),:,
2010,Slovakia,Million euro,Day long-term care (health),:,
2010,Slovakia,Million euro,Outpatient long-term care (health),:,
2010,Slovakia,Million euro,Home-based long-term care (health),:,
2010,Slovakia,Million euro,Ancillary services (non-specified by function),:,
2010,Slovakia,Million euro,Laboratory services,:,
2010,Slovakia,Million euro,Imaging services,:,
2010,Slovakia,Million euro,Patient transportation,:,
2010,Slovakia,Million euro,Medical goods (non-specified by function),:,
2010,Slovakia,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2010,Slovakia,Million euro,Prescribed medicines,:,
2010,Slovakia,Million euro,Over-the-counter medicines,:,
2010,Slovakia,Million euro,Other medical non-durable goods,:,
2010,Slovakia,Million euro,Therapeutic appliances and other medical durable goods,:,
2010,Slovakia,Million euro,Preventive care,:,
2010,Slovakia,Million euro,"Information, education and counseling programmes",:,
2010,Slovakia,Million euro,Immunisation programmes,:,
2010,Slovakia,Million euro,Early disease detection programmes,:,
2010,Slovakia,Million euro,Healthy condition monitoring programmes,:,
2010,Slovakia,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2010,Slovakia,Million euro,Preparing for disaster and emergency response programmes,:,
2010,Slovakia,Million euro,Governance and health system and financing administration,:,
2010,Slovakia,Million euro,Governance and health system administration,:,
2010,Slovakia,Million euro,Administration of health financing,:,
2010,Slovakia,Million euro,Other health care services unknown,:,
2010,Slovakia,Million euro,Long-term care (social),:,
2010,Slovakia,Million euro,Long-term care (HC.3 and HCR.1),:,
2010,Finland,Million euro,Current health care expenditure (CHE),"16,614.65",
2010,Finland,Million euro,Curative care and rehabilitative care,"9,592.75",
2010,Finland,Million euro,Curative care,"9,187.85",
2010,Finland,Million euro,Inpatient curative and rehabilitative care,"4,109.93",
2010,Finland,Million euro,Inpatient curative care,"3,876.47",
2010,Finland,Million euro,Day curative and rehabilitative care,268.3,
2010,Finland,Million euro,Day curative care,268.3,
2010,Finland,Million euro,Outpatient curative and rehabilitative care,"5,090.18",
2010,Finland,Million euro,Outpatient curative care,"4,918.74",
2010,Finland,Million euro,General outpatient curative care,"1,602.44",
2010,Finland,Million euro,Dental outpatient curative care,953.57,
2010,Finland,Million euro,Specialised outpatient curative care,"2,362.73",
2010,Finland,Million euro,All other outpatient curative care n.e.c.,:,
2010,Finland,Million euro,Home-based curative and rehabilitative care,124.34,
2010,Finland,Million euro,Home-based curative care,124.34,
2010,Finland,Million euro,Rehabilitative care,404.9,
2010,Finland,Million euro,Inpatient rehabilitative care,233.47,
2010,Finland,Million euro,Day rehabilitative care,:,
2010,Finland,Million euro,Outpatient rehabilitative care,171.44,
2010,Finland,Million euro,Home-based rehabilitative care,:,
2010,Finland,Million euro,Long-term care (health),"2,985.33",
2010,Finland,Million euro,Inpatient long-term care (health),"1,542.59",
2010,Finland,Million euro,Day long-term care (health),:,
2010,Finland,Million euro,Outpatient long-term care (health),:,
2010,Finland,Million euro,Home-based long-term care (health),"1,442.75",
2010,Finland,Million euro,Ancillary services (non-specified by function),513.47,
2010,Finland,Million euro,Laboratory services,99.32,
2010,Finland,Million euro,Imaging services,136.25,
2010,Finland,Million euro,Patient transportation,277.9,
2010,Finland,Million euro,Medical goods (non-specified by function),"2,666.32",
2010,Finland,Million euro,Pharmaceuticals and other medical non-durable goods,"2,242.10",
2010,Finland,Million euro,Prescribed medicines,"1,867.40",
2010,Finland,Million euro,Over-the-counter medicines,306.7,
2010,Finland,Million euro,Other medical non-durable goods,68,
2010,Finland,Million euro,Therapeutic appliances and other medical durable goods,424.22,
2010,Finland,Million euro,Preventive care,551.64,
2010,Finland,Million euro,"Information, education and counseling programmes",93.96,
2010,Finland,Million euro,Immunisation programmes,17.12,
2010,Finland,Million euro,Early disease detection programmes,:,
2010,Finland,Million euro,Healthy condition monitoring programmes,440.56,
2010,Finland,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2010,Finland,Million euro,Preparing for disaster and emergency response programmes,:,
2010,Finland,Million euro,Governance and health system and financing administration,292.71,
2010,Finland,Million euro,Governance and health system administration,264.22,
2010,Finland,Million euro,Administration of health financing,28.5,
2010,Finland,Million euro,Other health care services unknown,12.42,
2010,Finland,Million euro,Long-term care (social),"4,277.98",
2010,Finland,Million euro,Long-term care (HC.3 and HCR.1),"7,263.32",
2010,Sweden,Million euro,Current health care expenditure (CHE),"31,321.34",
2010,Sweden,Million euro,Curative care and rehabilitative care,"20,708.90",
2010,Sweden,Million euro,Curative care,:,
2010,Sweden,Million euro,Inpatient curative and rehabilitative care,"8,381.41",
2010,Sweden,Million euro,Inpatient curative care,:,
2010,Sweden,Million euro,Day curative and rehabilitative care,709.84,
2010,Sweden,Million euro,Day curative care,:,
2010,Sweden,Million euro,Outpatient curative and rehabilitative care,"11,465.72",
2010,Sweden,Million euro,Outpatient curative care,"11,451.25",
2010,Sweden,Million euro,General outpatient curative care,"2,454.36",
