TIME,GEO,UNIT,ICHA11_HP,Value,Flag and Footnotes
2011,Italy,Million euro,Hospitals,:,
2011,Italy,Million euro,General hospitals,:,
2011,Italy,Million euro,Mental health hospitals,:,
2011,Italy,Million euro,Specialised hospitals (other than mental health hospitals),:,
2011,Italy,Million euro,Residential long-term care facilities,:,
2011,Italy,Million euro,Long-term nursing care facilities,:,
2011,Italy,Million euro,Mental health and substance abuse facilities,:,
2011,Italy,Million euro,Other residential long-term care facilities,:,
2011,Italy,Million euro,Providers of ambulatory health care,:,
2011,Italy,Million euro,Medical practices,:,
2011,Italy,Million euro,Dental practice,:,
2011,Italy,Million euro,Other health care practitioners,:,
2011,Italy,Million euro,Ambulatory health care centres,:,
2011,Italy,Million euro,Providers of home health care services,:,
2011,Italy,Million euro,Providers of ancillary services,:,
2011,Italy,Million euro,Providers of patient transportation and emergency rescue,:,
2011,Italy,Million euro,Medical and diagnostic laboratories,:,
2011,Italy,Million euro,Other providers of ancillary services,:,
2011,Italy,Million euro,Retailers and other providers of medical goods,:,
2011,Italy,Million euro,Pharmacies,:,
2011,Italy,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,:,
2011,Italy,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:,
2011,Italy,Million euro,Providers of preventive care,:,
2011,Italy,Million euro,Providers of health care system administration and financing,:,
2011,Italy,Million euro,Government health administration agencies,:,
2011,Italy,Million euro,Social health insurance agencies,:,
2011,Italy,Million euro,Private health insurance administration agencies,:,
2011,Italy,Million euro,Other administration agencies,:,
2011,Italy,Million euro,Rest of economy,:,
2011,Italy,Million euro,Households as providers of home health care,:,
2011,Italy,Million euro,All other industries as secondary providers of health care,:,
2011,Italy,Million euro,Other industries n.e.c.,:,
2011,Italy,Million euro,Rest of the world,:,
2011,Italy,Million euro,Providers unknown,:,
2011,Cyprus,Million euro,All providers of health care,"1,293.35",
2011,Cyprus,Million euro,Hospitals,575.41,
2011,Cyprus,Million euro,General hospitals,478.38,
2011,Cyprus,Million euro,Mental health hospitals,15.73,
2011,Cyprus,Million euro,Specialised hospitals (other than mental health hospitals),81.3,
2011,Cyprus,Million euro,Residential long-term care facilities,13.8,
2011,Cyprus,Million euro,Long-term nursing care facilities,7.04,
2011,Cyprus,Million euro,Mental health and substance abuse facilities,6.77,
2011,Cyprus,Million euro,Other residential long-term care facilities,0,
2011,Cyprus,Million euro,Providers of ambulatory health care,340.64,
2011,Cyprus,Million euro,Medical practices,150.94,
2011,Cyprus,Million euro,Dental practice,79.15,
2011,Cyprus,Million euro,Other health care practitioners,42.94,
2011,Cyprus,Million euro,Ambulatory health care centres,47.81,
2011,Cyprus,Million euro,Providers of home health care services,19.81,
2011,Cyprus,Million euro,Providers of ancillary services,95.39,
2011,Cyprus,Million euro,Providers of patient transportation and emergency rescue,0.07,
2011,Cyprus,Million euro,Medical and diagnostic laboratories,95.32,
2011,Cyprus,Million euro,Other providers of ancillary services,0,
2011,Cyprus,Million euro,Retailers and other providers of medical goods,187.96,
2011,Cyprus,Million euro,Pharmacies,163.49,
2011,Cyprus,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,24.47,
2011,Cyprus,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0,
2011,Cyprus,Million euro,Providers of preventive care,5.18,
2011,Cyprus,Million euro,Providers of health care system administration and financing,19.35,
2011,Cyprus,Million euro,Government health administration agencies,18.18,
2011,Cyprus,Million euro,Social health insurance agencies,0.98,
2011,Cyprus,Million euro,Private health insurance administration agencies,0.2,
2011,Cyprus,Million euro,Other administration agencies,0,
2011,Cyprus,Million euro,Rest of economy,0,
2011,Cyprus,Million euro,Households as providers of home health care,0,
2011,Cyprus,Million euro,All other industries as secondary providers of health care,0,
2011,Cyprus,Million euro,Other industries n.e.c.,0,
2011,Cyprus,Million euro,Rest of the world,55.62,
2011,Cyprus,Million euro,Providers unknown,0,
2011,Latvia,Million euro,All providers of health care,:,
2011,Latvia,Million euro,Hospitals,:,
2011,Latvia,Million euro,General hospitals,:,
2011,Latvia,Million euro,Mental health hospitals,:,
2011,Latvia,Million euro,Specialised hospitals (other than mental health hospitals),:,
2011,Latvia,Million euro,Residential long-term care facilities,:,
2011,Latvia,Million euro,Long-term nursing care facilities,:,
2011,Latvia,Million euro,Mental health and substance abuse facilities,:,
2011,Latvia,Million euro,Other residential long-term care facilities,:,
2011,Latvia,Million euro,Providers of ambulatory health care,:,
2011,Latvia,Million euro,Medical practices,:,
2011,Latvia,Million euro,Dental practice,:,
2011,Latvia,Million euro,Other health care practitioners,:,
2011,Latvia,Million euro,Ambulatory health care centres,:,
2011,Latvia,Million euro,Providers of home health care services,:,
2011,Latvia,Million euro,Providers of ancillary services,:,
2011,Latvia,Million euro,Providers of patient transportation and emergency rescue,:,
2011,Latvia,Million euro,Medical and diagnostic laboratories,:,
2011,Latvia,Million euro,Other providers of ancillary services,:,
2011,Latvia,Million euro,Retailers and other providers of medical goods,:,
2011,Latvia,Million euro,Pharmacies,:,
2011,Latvia,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,:,
2011,Latvia,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:,
2011,Latvia,Million euro,Providers of preventive care,:,
2011,Latvia,Million euro,Providers of health care system administration and financing,:,
2011,Latvia,Million euro,Government health administration agencies,:,
2011,Latvia,Million euro,Social health insurance agencies,:,
2011,Latvia,Million euro,Private health insurance administration agencies,:,
2011,Latvia,Million euro,Other administration agencies,:,
2011,Latvia,Million euro,Rest of economy,:,
2011,Latvia,Million euro,Households as providers of home health care,:,
2011,Latvia,Million euro,All other industries as secondary providers of health care,:,
2011,Latvia,Million euro,Other industries n.e.c.,:,
2011,Latvia,Million euro,Rest of the world,:,
2011,Latvia,Million euro,Providers unknown,:,
2011,Lithuania,Million euro,All providers of health care,"2,031.79",
2011,Lithuania,Million euro,Hospitals,759.54,
2011,Lithuania,Million euro,General hospitals,641.92,
2011,Lithuania,Million euro,Mental health hospitals,25.03,
2011,Lithuania,Million euro,Specialised hospitals (other than mental health hospitals),92.58,
2011,Lithuania,Million euro,Residential long-term care facilities,27.9,
2011,Lithuania,Million euro,Long-term nursing care facilities,19.2,
2011,Lithuania,Million euro,Mental health and substance abuse facilities,3.76,
2011,Lithuania,Million euro,Other residential long-term care facilities,4.94,
2011,Lithuania,Million euro,Providers of ambulatory health care,416.02,
2011,Lithuania,Million euro,Medical practices,9.45,
2011,Lithuania,Million euro,Dental practice,65.72,
2011,Lithuania,Million euro,Other health care practitioners,8.66,
2011,Lithuania,Million euro,Ambulatory health care centres,330.77,
2011,Lithuania,Million euro,Providers of home health care services,1.42,
2011,Lithuania,Million euro,Providers of ancillary services,59.18,
2011,Lithuania,Million euro,Providers of patient transportation and emergency rescue,45.08,
2011,Lithuania,Million euro,Medical and diagnostic laboratories,14.1,
2011,Lithuania,Million euro,Other providers of ancillary services,:,
2011,Lithuania,Million euro,Retailers and other providers of medical goods,591.6,
2011,Lithuania,Million euro,Pharmacies,527.9,
2011,Lithuania,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,63.71,
2011,Lithuania,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:,
2011,Lithuania,Million euro,Providers of preventive care,13.93,
2011,Lithuania,Million euro,Providers of health care system administration and financing,39.64,
2011,Lithuania,Million euro,Government health administration agencies,31.49,
2011,Lithuania,Million euro,Social health insurance agencies,8.16,
2011,Lithuania,Million euro,Private health insurance administration agencies,:,
2011,Lithuania,Million euro,Other administration agencies,:,
2011,Lithuania,Million euro,Rest of economy,120.56,
2011,Lithuania,Million euro,Households as providers of home health care,106.5,
2011,Lithuania,Million euro,All other industries as secondary providers of health care,14.06,
2011,Lithuania,Million euro,Other industries n.e.c.,:,
2011,Lithuania,Million euro,Rest of the world,3.41,
2011,Lithuania,Million euro,Providers unknown,:,
2011,Luxembourg,Million euro,All providers of health care,"2,638.25",
2011,Luxembourg,Million euro,Hospitals,854.68,
2011,Luxembourg,Million euro,General hospitals,731.38,
2011,Luxembourg,Million euro,Mental health hospitals,52.11,
2011,Luxembourg,Million euro,Specialised hospitals (other than mental health hospitals),71.18,
2011,Luxembourg,Million euro,Residential long-term care facilities,412.24,
2011,Luxembourg,Million euro,Long-term nursing care facilities,395.28,
2011,Luxembourg,Million euro,Mental health and substance abuse facilities,16.69,
2011,Luxembourg,Million euro,Other residential long-term care facilities,0.27,
2011,Luxembourg,Million euro,Providers of ambulatory health care,693.26,
2011,Luxembourg,Million euro,Medical practices,332.08,
2011,Luxembourg,Million euro,Dental practice,143.83,
2011,Luxembourg,Million euro,Other health care practitioners,91.1,
2011,Luxembourg,Million euro,Ambulatory health care centres,60.63,
2011,Luxembourg,Million euro,Providers of home health care services,65.62,
2011,Luxembourg,Million euro,Providers of ancillary services,94.59,
